University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
University of Waikato,Waikato,New Zealand,MSc(Research) in Artificial Intelligence,Artificial Intelligence,37145.0,NZ,1899223.85
University of Zurich,Z'rich,Switzerland,MSc in Artificial Intelligence,Artificial Intelligence,1640.0,CHF,153372.8
Kyoto University,Kyoto,Japan,Masters in Intelligence Science and Technology,Artificial Intelligence,,JP,
Victoria University of Wellington,Wellington,New Zealand,Masters in Artificial Intelligence,Artificial Intelligence,64100.0,NZ,3277433.0
Vrije Universiteit Amsterdam,North Holland,Netherlands,MS in Artificial Intelligence,Artificial Intelligence,2530.0,EUR,226055.5
Queen's University Belfast,Belfast,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,25800.0,GBP,2728092.0
Leiden University,South Holland,Netherlands,MSc in Artificial Intelligence,Artificial Intelligence,21200.0,EUR,1894220.0
University of York,York,United Kingdom,MSc in  Artificial Intelligence,Artificial Intelligence,29400.0,GBP,3108756.0
"Royal Holloway, University of London",Surrey,United Kingdom,MSc in Artificial Intelligence with a Year in Industry,Artificial Intelligence,22800.0,GBP,2410872.0
"Royal Holloway, University of London",Surrey,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,23900.0,GBP,2527186.0
Oxford Brookes University,Oxfordshire,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,18050.0,GBP,1908607.0
Aston University,Birmingham,United Kingdom,MSc in Artificial Intelligence (including Professional Practice),Artificial Intelligence,14208.0,GBP,1502353.92
Aston University,Birmingham,United Kingdom,MSc in Artificial Intelligence with Business Strategy (including Professional Practice),Artificial Intelligence,14208.0,GBP,1502353.92
Aston University,Birmingham,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,23500.0,GBP,2484890.0
Aston University,Birmingham,United Kingdom,MSc in Applied Artificial Intelligence (including Professional Practice),Artificial Intelligence,13115.0,GBP,1386780.1
Aston University,Birmingham,United Kingdom,MSc in Applied Artificial Intelligence,Artificial Intelligence,21500.0,GBP,2273410.0
Aston University,Birmingham,United Kingdom,MSc in Artificial Intelligence with Business Strategy,Artificial Intelligence,23500.0,GBP,2484890.0
Stockholm University,Stockholms l'n,Sweden,MS in Artificial Intelligence,Artificial Intelligence,135000.0,SEK,1073250.0
University of Essex,Essex,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,22400.0,GBP,2368576.0
University of Essex,Essex,United Kingdom,MSc in Artificial Intelligence and its Applications,Artificial Intelligence,21350.0,GBP,2257549.0
