University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Old Dominion University,Virginia,United States,MS in Civil Engineering,Civil,28780.0,USD,2404856.8
Queensland University of Technology,Queensland,Australia,Masters in Professional Engineering (Civil),Civil,42100.0,AUD,2346233.0
South Dakota State University,South Dakota,United States,MS in Civil Engineering,Civil,13080.0,USD,1092964.8
University of Kentucky,Kentucky,United States,MS in Civil Engineering,Civil,35460.0,USD,2963037.6
"University of Nevada, Las Vegas",Nevada,United States,MSE in Civil Engineering,Civil,24050.0,USD,2009618.0
University of Akron,Ohio,United States,MS in Civil Engineering,Civil,12512.0,USD,1045502.72
The University of Toledo,Ohio,United States,MS in Civil Engineering,Civil,16500.0,USD,1378740.0
University of Wollongong,New South Wales,Australia,MEng in Civil Engineering,Civil,39456.0,AUD,2198882.88
La Trobe University,Melbourne,Australia,Masters in Civil Engineering,Civil,40200.0,AUD,2240346.0
Villanova University,Pennsylvania,United States,MS in Civil Engineering,Civil,23115.0,USD,1931489.4
University of Mississippi,Mississippi,United States,MS in Civil Engineering,Civil,29800.0,USD,2490088.0
Brigham Young University,Utah,United States,MS in Civil Engineering,Civil,14880.0,USD,1243372.8
University of Bath,Bath and North East Somerset,United Kingdom,MSc in Civil Engineering: Innovative Structural Materials,Civil,28700.0,GBP,3034738.0
Swinburne University of Technology,Victoria,Australia,Masters in Engineering Science - Civil Engineering,Civil,44240.0,AUD,2465495.2
University of Louisville,Kentucky,United States,MS in Civil Engineering,Civil,31500.0,USD,2632140.0
University of Idaho,Idaho,United States,MS in Civil Engineering,Civil,32820.0,USD,2742439.2
University of Idaho,Idaho,United States,MEng in Civil Engineering,Civil,32440.0,USD,2710686.4
New Mexico State University,New Mexico,United States,MS in Civil Engineering,Civil,19032.0,USD,1590313.92
The University of Texas at El Paso,Texas,United States,MS in Civil Engineering,Civil,16847.0,USD,1407735.32
Montana State University at Bozeman,Montana,United States,MS in Civil Engineering,Civil,18514.0,USD,1547029.84
Royal Military College of Canada,Kingston,Canada,Masters in Civil Engineering,Civil,24450.0,CAD,1491450.0
Florida Atlantic University,Florida,United States,MS in Civil Engineering,Civil,30780.0,USD,2571976.8
University of Twente,Overijssel,Netherlands,MSc in Civil Engineering & Management,Civil,17000.0,EUR,1518950.0
Louisiana Tech University,Louisiana,United States,MS in Engineering - Civil Engineering,Civil,14280.0,USD,1193236.8
University of Minnesota Duluth,Minnesota,United States,MS in Civil Engineering,Civil,35730.0,USD,2985598.8
Ruhr University Bochum,North Rhine-Westphilia,Germany,MS in Civil Engineering,Civil,700.0,EUR,62545.0
Boise State University,Idaho,United States,MS in Civil Engineering,Civil,28605.0,USD,2390233.8
University of Canterbury,Canterbury,New Zealand,MEng in Fire Engineering (MEFE),Civil,63158.0,NZ,3229268.54
University of Canterbury,Canterbury,New Zealand,Masters in Civil Engineering (ME),Civil,63250.0,NZ,3233972.5
University of Canterbury,Canterbury,New Zealand,Masters in Civil Engineering (MCivilEng),Civil,46000.0,NZ,2351980.0
University of Louisiana at Lafayette,Louisiana,United States,MS in Civil Engineering,Civil,28380.0,USD,2371432.8
University of South Alabama,Alabama,United States,MS in Civil Engineering,Civil,15570.0,USD,1301029.2
University of Birmingham,Birmingham,United Kingdom,MSc in Civil Engineering by Research,Civil,27360.0,GBP,2893046.4
Tokyo Institute of Technology,Tokyo,Japan,MEng in Civil Engineering,Civil,635400.0,JP,330408.0
Griffith University,Queensland,Australia,Masters in Civil Engineering,Civil,42500.0,AUD,2368525.0
Griffith University,Queensland,Australia,Masters in Civil Engineering Advanced,Civil,42500.0,AUD,2368525.0
NYU Tandon School of Engineering,New York,United States,MS in Civil Engineering,Civil,42040.0,USD,3512862.4
NYU Tandon School of Engineering,New York,United States,MS in Civil Engineering,Civil,42040.0,USD,3512862.4
"University of Duisburg, Essen",North Rhine-Westphilia,Germany,MSc in Civil Engineering,Civil,692.0,EUR,61830.2
Cardiff University,Cardiff,United Kingdom,MSc in Civil Engineering,Civil,,GBP,
University of Tasmania,Tasmania,Australia,Masters in Civil Structural Engineering,Civil,,AUD,
Tennessee Technological University,Tennessee,United States,MS in Civil and Environmental Engineering(thesis),Civil,21080.0,USD,1761444.8
University of Siegen,North Rhine-Westphilia,Germany,MS in Civil Engineering,Civil,,EUR,
University of Liverpool,Liverpool,United Kingdom,MSc in Sustainable Civil and Structural Engineering,Civil,26350.0,GBP,2786249.0
The University of Sheffield,Sheffield,United Kingdom,MSc in Civil Engineering,Civil,29700.0,GBP,3140478.0
The University of Sheffield,Sheffield,United Kingdom,MSc in Civil Engineering and Management,Civil,27500.0,GBP,2907850.0
Newcastle University,Newcastle upon Tyne,United Kingdom,MPhil in Civil Engineering (Water Resources),Civil,29800.0,GBP,3151052.0
Newcastle University,Newcastle upon Tyne,United Kingdom,MPhil in Civil Engineering (Transport),Civil,29800.0,GBP,3151052.0
Newcastle University,Newcastle upon Tyne,United Kingdom,MPhil in Civil Engineering (Geotechnical and Engineering Geology),Civil,29800.0,GBP,3151052.0
Newcastle University,Newcastle upon Tyne,United Kingdom,MPhil in Civil Engineering (Structural),Civil,27900.0,GBP,2950146.0
University of Strathclyde,Glasgow City,United Kingdom,MSc in Ship and Offshore Structures,Civil,27500.0,GBP,2907850.0
University of Strathclyde,Glasgow City,United Kingdom,MSc in Civil Engineering,Civil,27500.0,GBP,2907850.0
Virginia Polytechnic Institute and State University,Virginia,United States,MS in Civil Engineering,Civil,24390.0,USD,2038028.4
Kingston University London,Kingston upon Thames,United Kingdom,MSc in Management in Construction (Civil Engineering),Civil,16900.0,GBP,1787006.0
Victoria University,Victoria,Australia,MEng in Civil Engineering,Civil,38800.0,AUD,2162324.0
Western Sydney University,New South Wales,Australia,MEng in Civil Engineering,Civil,35280.0,AUD,1966154.4
University of North Dakota,North Dakota,United States,MS in Civil Engineering,Civil,34880.0,USD,2914572.8
University of Tennessee at Chattanooga,Tennessee,United States,MS in Civil Engineering,Civil,7548.0,USD,630710.88
Florida Agricultural and Mechanical University,Florida,United States,MEng in Civil Engineering,Civil,30660.0,USD,2561949.6
Florida Agricultural and Mechanical University,Florida,United States,MS in Civil Engineering,Civil,15330.0,USD,1280974.8
University of Southampton,Southampton,United Kingdom,MSc in Civil Engineering,Civil,31200.0,GBP,3299088.0
University of Wyoming,Wyoming,United States,MS in Architectural Engineering,Civil,13950.0,USD,1165662.0
Embry Riddle Aeronautical University,Florida,United States,MS in Civil Engineering (Non-Thesis),Civil,35340.0,USD,2953010.4
Flinders University,South Australia,Australia,Masters in Engineering Science (Civil),Civil,41400.0,AUD,2307222.0
Flinders University,South Australia,Australia,MEng in Engineering (Civil),Civil,43400.0,AUD,2418682.0
University of Newcastle,New South Wales,Australia,Masters in Professional Engineering (Civil),Civil,42945.0,AUD,2393324.85
The University of Maine,Maine,United States,MS in Civil Engineering,Civil,33920.0,USD,2834355.2
University of North Florida,Florida,United States,MS in Civil Engineering,Civil,20880.0,USD,1744732.8
"City, University of London",London,United Kingdom,MSc in Civil Engineering Structures,Civil,21800.0,GBP,2305132.0
"City, University of London",London,United Kingdom,MPhil in Civil Engineering,Civil,19100.0,GBP,2019634.0
University of Nottingham,Nottingham,United Kingdom,MSc in Advanced Civil Engineering,Civil,28600.0,GBP,3024164.0
"Washington State University, Tri-Cities",Washington,United States,MS in Civil & Environmental Engineering,Civil,20760.0,USD,1734705.6
Charles Darwin University,Northern Territory,Australia,MEng in Civil and Structural Engineering,Civil,37108.0,AUD,2068028.84
Heriot-Watt University,Edinburgh,United Kingdom,MSc in Civil Engineering with Industry Placement,Civil,24496.0,GBP,2590207.04
Brunel University,London,United Kingdom,MSc in Civil Engineering,Civil,25000.0,GBP,2643500.0
University of Kassel,Hesse,Germany,MS in Civil Engineering,Civil,,EUR,
University of Waikato,Waikato,New Zealand,MEngPrac in Civil Engineering,Civil,39380.0,NZ,2013499.4
University of Waikato,Waikato,New Zealand,MEng in Civil Engineering,Civil,44425.0,NZ,2271450.25
Kyoto University,Kyoto,Japan,MS in Management of Civil Infrastructure,Civil,535800.0,JP,278616.0
"University of Alaska, Fairbanks",Alaska,United States,MS in Civil Engineering,Civil,24260.0,USD,2027165.6
McNeese State University,Louisiana,United States,MSE in Engineering - Civil Engineering,Civil,11000.0,USD,919160.0
University of Detroit Mercy,Michigan,United States,Masters in Civil Engineering,Civil,26745.0,USD,2234812.2
University of Exeter,Devon,United Kingdom,MSc in Civil Engineering,Civil,29100.0,GBP,3077034.0
Milwaukee School of Engineering,Wisconsin,United States,MS in Civil Engineering,Civil,20655.0,USD,1725931.8
Aston University,Birmingham,United Kingdom,MSc in Civil Infrastructure Engineering (including Professional Practice),Civil,13115.0,GBP,1386780.1
Aston University,Birmingham,United Kingdom,MSc in Civil Infrastructure Engineering,Civil,21500.0,GBP,2273410.0
Durham University,Durham,United Kingdom,MSc in Civil Engineering,Civil,27250.0,GBP,2881415.0
Durham University,Durham,United Kingdom,MS in Civil Engineering,Civil,28500.0,GBP,3013590.0
