University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
University of Huddersfield,York,United Kingdom,MSc in Accounting And Finance,Finance and Accounts,17600.0,GBP,1861024.0
University of Huddersfield,York,United Kingdom,MSc in Accountancy and Finance (Professional Practice),Finance and Accounts,17000.0,GBP,1797580.0
Anglia Ruskin University,London,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,17700.0,GBP,1871598.0
University of Hull,Kingston upon Hull,United Kingdom,MSc in Accounting And Finance,Finance and Accounts,9750.0,GBP,1030965.0
University of Stirling,Stirling,United Kingdom,MSc in International Accounting and Finance,Finance and Accounts,22900.0,GBP,2421446.0
Bangor University,Gwynedd,United Kingdom,MSc in Accounting And Finance,Finance and Accounts,19500.0,GBP,2061930.0
Cardiff Metropolitan University,Wales,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,17600.0,GBP,1861024.0
London South Bank University,London,United Kingdom,MSc in International Accounting And Finance,Finance and Accounts,16900.0,GBP,1787006.0
Northeastern State University,Oklahoma,United States,Masters in Accounting and Financial Analysis,Finance and Accounts,12800.0,USD,1069568.0
University of Bradford,Bradford,United Kingdom,MSc in International Accounting and Finance,Finance and Accounts,20468.0,GBP,2164286.32
University of Bradford,Bradford,United Kingdom,"MSc in Finance, Accounting and Management",Finance and Accounts,20468.0,GBP,2164286.32
Manchester Metropolitan University,Manchester,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,22500.0,GBP,2379150.0
Abertay University,Dundee City,United Kingdom,MSc in Accounting and Finance (by Research),Finance and Accounts,13750.0,GBP,1453925.0
Abertay University,Dundee City,United Kingdom,MPhil in Accounting and Finance,Finance and Accounts,13750.0,GBP,1453925.0
Keele University,Staffordshire,United Kingdom,MSc in Accounting and Financial Management,Finance and Accounts,18900.0,GBP,1998486.0
Leeds Beckett University,Leeds,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,17500.0,GBP,1850450.0
Sheffield Hallam University,Sheffield,United Kingdom,MSc in Accounting And Finance,Finance and Accounts,17205.0,GBP,1819256.7
University of Salford,Salford,United Kingdom,MSc in Accounting And Finance,Finance and Accounts,16560.0,GBP,1751054.4
University of Bedfordshire,Buckinghamshire,United Kingdom,MSc in Accounting and Business Finance,Finance and Accounts,13750.0,GBP,1453925.0
University of Bedfordshire,Buckinghamshire,United Kingdom,MSc in Accounting and Business Finance with Data Analytics,Finance and Accounts,13750.0,GBP,1453925.0
Queen Margaret University,Edinburgh,United Kingdom,MSc in Accounting and Finance with CIMA,Finance and Accounts,16225.0,GBP,1715631.5
University of Fribourg,Fribourg,Switzerland,MA in Accounting And Finance,Finance and Accounts,1740.0,CHF,162724.8
De Montfort University,Leicester,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,17200.0,GBP,1818728.0
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Professional Accounting and Finance - Extended,Finance and Accounts,17430.0,GBP,1843048.2
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Finance and Accounting - Extended,Finance and Accounts,17000.0,GBP,1797580.0
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Finance and Accounting,Finance and Accounts,15450.0,GBP,1633683.0
Staffordshire University,Stoke-on-Trent,United Kingdom,MSc in International Finance and Accounting,Finance and Accounts,15509.0,GBP,1639921.66
The University of Buckingham,Buckinghamshire,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,16480.0,GBP,1742595.2
University of Gothenburg,V'stra G'talands l'n,Sweden,MS in Accounting and Financial Management,Finance and Accounts,84000.0,SEK,667800.0
Robert Gordon University,Aberdeen City,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,15450.0,GBP,1633683.0
Bournemouth University,Bournemouth,United Kingdom,MSc in  International Accounting & Finance,Finance and Accounts,18000.0,GBP,1903320.0
University of Derby,Derby,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,14900.0,GBP,1575526.0
"Algonquin College, Ottawa",Ottawa,Canada,Graduate certificate in Accounting and Financial Practice,Finance and Accounts,24477.0,CAD,1493097.0
University of Brighton,Brighton and Hove,United Kingdom,MSc in Finance and Accounting,Finance and Accounts,15900.0,GBP,1681266.0
"University of Southern Denmark, Odense",Odense,Denmark,MSc in Accounting And Finance,Finance and Accounts,8500.0,USD,710260.0
University of the West of Scotland,London,United Kingdom,MSc in Accounting & Finance,Finance and Accounts,14500.0,GBP,1533230.0
University of West London,London,United Kingdom,MSc in Finance and Accounting,Finance and Accounts,17250.0,GBP,1824015.0
Glasgow Caledonian University,Glasgow City,United Kingdom,"MSc in Accounting, Finance and Regulation",Finance and Accounts,15500.0,GBP,1638970.0
The Hong Kong Polytechnic University,Kowloon,Hong Kong,MSc in Accounting and Finance Analytics,Finance and Accounts,263100.0,USD,21984636.0
London Metropolitan University,London,United Kingdom,MSc in International Accounting and Finance,Finance and Accounts,16500.0,GBP,1744710.0
Hong Kong Baptist University,Kowloon,Hong Kong,MSc in Applied Accounting and Finance,Finance and Accounts,220000.0,USD,18383200.0
University of the West of England,Bristol,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,16750.0,GBP,1771145.0
Soas University of London,London,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,24750.0,GBP,2617065.0
"Birkbeck, University of London",London,United Kingdom,MS in Accounting and Finance,Finance and Accounts,19200.0,GBP,2030208.0
University of Northampton,Northamptonshire,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,16995.0,GBP,1797051.3
BPP University,London,United Kingdom,MSc in Accounting and Finance,Finance and Accounts,14600.0,GBP,1543804.0
BPP University,London,United Kingdom,Advanced Diploma in Accounting and Finance (Advanced Diploma route),Finance and Accounts,9508.0,GBP,1005375.92
University College Birmingham,Birmingham,United Kingdom,MSc in Finance and Accounting,Finance and Accounts,14500.0,GBP,1533230.0
IU International University of Applied Sciences,Berlin,Germany,MBA in Finance & Accounting,Finance and Accounts,8028.0,EUR,717301.8
IU International University of Applied Sciences,Berlin,Germany,"MA in Finance, Accounting and Taxation",Finance and Accounts,1799.0,EUR,160740.65
"St Mary's University, Twickenham",London,United Kingdom,MSc in International Finance and Accounting,Finance and Accounts,14550.0,GBP,1538517.0
