University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
"Minnesota State University, Mankato",Minnesota,United States,Masters in VLSI and Microelectronics,Electrical and Computers,,USD,
University of Akron,Ohio,United States,MS in Electrical and Computer Engineering,Electrical and Computers,11730.0,USD,980158.8
Technical University of Kaiserslautern,Rhineland-Palatinate,Germany,Masters in European Master in Embedded Computing Systems (EMECS),Electrical and Computers,,EUR,
Technical University of Kaiserslautern,Rhineland-Palatinate,Germany,MSc in Electrical and Computer Engineering,Electrical and Computers,518.0,EUR,46283.3
Brigham Young University,Utah,United States,MS in Electrical and Computer Engineering,Electrical and Computers,14944.0,USD,1248720.64
Clarkson University,New York,United States,MS in Electrical and Computer Engineering,Electrical and Computers,19900.0,USD,1662844.0
"University of Washington, Tacoma",Washington,United States,MS in Electrical and Computer Engineering,Electrical and Computers,37062.0,USD,3096900.72
Royal Military College of Canada,Kingston,Canada,MASc in Electrical and Computer Engineering,Electrical and Computers,19225.0,CAD,1172725.0
Virginia Commonwealth University,Virginia,United States,MS in Engineering- Electrical and Computer Engineering,Electrical and Computers,35100.0,USD,2932956.0
"Carnegie Mellon University, Silicon Valley",California,United States,MS in Electrical and Computer Engineering,Electrical and Computers,57436.0,USD,4799352.16
Otto-von-Guericke University Magdeburg,Saxony-Anhalt,Germany,MSc in Electrical Engineering and Information Technology,Electrical and Computers,,EUR,
Ruhr University Bochum,North Rhine-Westphilia,Germany,Masters in Electrical and Computer Engineering,Electrical and Computers,,EUR,
Boise State University,Idaho,United States,MEng in Electrical and Computer Engineering,Electrical and Computers,32839.0,USD,2744026.84
Miami University,Ohio,United States,MS in Electrical And Computer Engineering,Electrical and Computers,22656.0,USD,1893135.36
University of Birmingham,Birmingham,United Kingdom,MSc in Electronic and Computer Engineering,Electrical and Computers,29340.0,GBP,3102411.6
Oklahoma City University,Oklahoma,United States,MS in Electrical and Computer Engineering,Electrical and Computers,29790.0,USD,2489252.4
Baylor University,Texas,United States,MS in Electrical and Computer Engineering,Electrical and Computers,48420.0,USD,4045975.2
Tennessee Technological University,Tennessee,United States,MS in Electrical and Computer Engineering - Non-thesis,Electrical and Computers,11979.0,USD,1000965.24
"University of California, Merced",California,United States,MS in Electrical Engineering and Computer Science,Electrical and Computers,13401.0,USD,1119787.56
"Northeastern University, Seattle",Washington,United States,MS in Electrical & Computer Engineering,Electrical and Computers,28800.0,USD,2406528.0
Marquette University,Wisconsin,United States,Masters in Electrical and Computer Engineering,Electrical and Computers,18675.0,USD,1560483.0
Embry Riddle Aeronautical University,Florida,United States,MS in Electrical and Computer Engineering,Electrical and Computers,35340.0,USD,2953010.4
Youngstown State University,Ohio,United States,Masters in Electrical and Computer Engineering,Electrical and Computers,17700.0,USD,1479012.0
University of Nottingham,Nottingham,United Kingdom,MSc in Electronic Communications and Computer Engineering,Electrical and Computers,27200.0,GBP,2876128.0
University of the Bundeswehr Munich,Bavaria,Germany,Masters in Electrical and Computer Engineering,Electrical and Computers,,EUR,
Fairfield University,Connecticut,United States,MS in Electrical and Computer Engineering,Electrical and Computers,14775.0,USD,1234599.0
"St. Marys University, Texas",Texas,United States,MS in Electrical and Computer Engineering,Electrical and Computers,16485.0,USD,1377486.6
University of Hartford,Connecticut,United States,MS in Electrical & Computer Engineering,Electrical and Computers,19240.0,USD,1607694.4
Metropolitan State University,Minnesota,United States,Masters in VLSI and Microelectronics,Electrical and Computers,,USD,
Tokyo Metropolitan University,Tokyo,Japan,Masters in Electrical Engineering and Computer Sciences,Electrical and Computers,260400.0,JP,135408.0
Cornell Tech,New York,United States,MEng in Electrical and Computer Engineering,Electrical and Computers,68380.0,USD,5713832.8
"New York Institute of Technology, Vancouver",New York,United States,MS in Electrical amd Computer Engineering,Electrical and Computers,24300.0,USD,2030508.0
Darmstadt University of Applied Sciences,Berlin,Germany,MS in Electrical Engineering and Information Technology,Electrical and Computers,,EUR,
The Hong Kong University of Science and Technology,New Territories,Hong Kong,MPhil in Electronic and Computer Engineering,Electrical and Computers,216360.0,USD,18079041.6
"Charité – Universitätsmedizin Berlin, Charité Mitte",Mitte,Germany,Masters in Computer & electronic,Electrical and Computers,,EUR,
"University of Illinois Chicago, Global",Illinois,United States,MS in Electrical and Computer Engineering,Electrical and Computers,22860.0,USD,1910181.6
