University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Brighton and Sussex Medical School,Brighton and Hove,United Kingdom,Msc in Public Health,Public health,15012.0,GBP,1587368.88
Liberty University,Virginia,United States,MPH in Master of Public Health – Global Health,Public health,9156.0,USD,765075.36
Liberty University,Virginia,United States,MPH in Public Health,Public health,11445.0,USD,956344.2
Norwegian University of Science and Technology,Trondheim,Norway,MS in Global Health,Public health,,USD,
"University of Southern Denmark, Esbjerg",Esbjerg,Denmark,MPH in Public Health,Public health,10200.0,USD,852312.0
University of Texas Health Science Center at Houston,Houston,United States,MS in Public Health,Public health,,USD,
Aix-Marseille University,Marseille,France,MPH in Public Health,Public health,2029.0,EUR,181291.15
University of Northampton,Northamptonshire,United Kingdom,MSc in Public Health,Public health,15000.0,GBP,1586100.0
Augusta University,Georgia,United States,Masters in Public Health,Public health,25470.0,USD,2128273.2
University of Oslo,Oslo,Norway,MS in International Community Health,Public health,,USD,
UiT The Arctic University of Norway,Troms,Norway,MS in Public Health,Public health,,USD,
University of Eastern Finland,Finnmark,Norway,MPH in Public Health,Public health,10000.0,USD,835600.0
Mälardalen University,Västerås,Sweden,MS in Public Health within Health and Social Welfare,Public health,135000.0,SEK,1073250.0
The University of North Texas Health Science Center at Fort Worth,Texas,United States,Masters in Public Health,Public health,15984.0,USD,1335623.04
SUNY Downstate Health Sciences University,New York,United States,MPH in Public Health,Public health,20811.0,USD,1738967.16
New England Institute of Technology,Rhode Island,United States,MS in Public Health,Public health,19688.0,USD,1645129.28
Arcadia University,Pennsylvania,United States,MPH in Public Health,Public health,17115.0,USD,1430129.4
Eastern Kentucky University,Kentucky,United States,MPH in Public Health - Environmental/Occupational Health & Sustainability,Public health,15750.0,USD,1316070.0
Hawaii Pacific University,Hawaii,United States,MPH in Public Health,Public health,22230.0,USD,1857538.8
EHESP,Rennes,France,MS in Public Health,Public health,8000.0,EUR,714800.0
London School of Hygiene & Tropical Medicine,London,United Kingdom,MSc in Public Health,Public health,28540.0,GBP,3017819.6
Royal Tropical Institute,Amsterdam,Netherlands,MS in Public Health,Public health,18250.0,EUR,1630637.5
