University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Berlin International University of Applied Sciences,Berlin,Germany,MBA in Business Administration,MBA,8028.0,EUR,717301.8
IESE Business School,Barcelona,Spain,Masters in Business Administration,MBA,84000.0,USD,7019040.0
"Hult International Business School, San Francisco",San Francisco,United States,MBA in Business Administration,MBA,87900.0,USD,7344924.0
"Hult International Business School, London Graduate",London,United Kingdom,MBA in Business Administration,MBA,64000.0,GBP,6767360.0
Siena College,New York,United States,Masters in Business Administration,MBA,21600.0,USD,1804896.0
"Long Island University, Post",New York,United States,MBA in Business Administration,MBA,24336.0,USD,2033516.16
IE Business School,Madrid,Spain,Masters in International MBA,MBA,82300.0,USD,6876988.0
Berlin International University of Applied Sciences,Berlin,Germany,MBA in Business Administration,MBA,13000.0,EUR,1161550.0
EBS University,Dortmund,Germany,Masters in Business Administration,MBA,23653.0,EUR,2113395.55
Kiel University of Applied Science,Brandenburg,Germany,MSc in Business Management (for Non- Business Graduates),MBA,,EUR,
Munich Business School,Bavaria,Germany,MBA in General Management,MBA,32000.0,EUR,2859200.0
SDA Bocconi School of Management,Milano,Italy,Masters in Business Administration,MBA,75000.0,EUR,6701250.0
Warwick Business School,Coventry,United Kingdom,Masters in Business Administration,MBA,53750.0,GBP,5683525.0
Paris School of Business,Paris,France,Masters in Business Administration,MBA,17225.0,EUR,1539053.75
University of the Incarnate Word,Texas,United States,MBA in Business Administration(General MBA),MBA,16500.0,USD,1378740.0
William Paterson University,New Jersey,United States,Masters in Business Administration,MBA,25180.0,USD,2104040.8
University of Nebraska at Kearney,Nebraska,United States,Masters in Business Administration,MBA,9719.0,USD,812119.64
Radford University,Virginia,United States,MBA in Business Administration,MBA,18503.0,USD,1546110.68
Barry University,Florida,United States,MBA in Business Administration,MBA,18360.0,USD,1534161.6
IU International University of Applied Sciences,Berlin,Germany,MBA in Master of Business Administration,MBA,8028.0,EUR,717301.8
IU International University of Applied Sciences,Berlin,Germany,MBA in One Year Master of Business Administration,MBA,8469.0,EUR,756705.15
La Sierra University,California,United States,Masters in Business Administration,MBA,18648.0,USD,1558226.88
Eastern Kentucky University,Kentucky,United States,MBA in Business Administration,MBA,14402.0,USD,1203431.12
Amity University,London,United Kingdom,MBA in Business Administration,MBA,15000.0,GBP,1586100.0
Salem University,West Virginia,United States,MBA in Business Administration - Accounting,MBA,23400.0,USD,1955304.0
Saint Mary's University of Minnesota,Minnesota,United States,MBA in Business Administration,MBA,9750.0,USD,814710.0
Ohio Dominican University,Ohio,United States,Masters in Business Administration,MBA,18000.0,USD,1504080.0
The University of West Alabama,Alabama,United States,Masters in Business Administration,MBA,15000.0,USD,1253400.0
Okanagan College,British Columbia,Canada,Certificate in Entrepreneurship and Small Business Management,MBA,8838.0,CAD,539118.0
Okanagan College,British Columbia,Canada,Certificate in Business Administration,MBA,8838.0,CAD,539118.0
Auckland Institute of Studies,Auckland,New Zealand,Masters in Business Administration,MBA,22500.0,NZ,1150425.0
University of North Carolina Wilmington,North Carolina,United States,MBA in International Master of Business Administration,MBA,26856.0,USD,2244087.36
